23,Christian Abbiati,1999-2000,22,ITA,Milan,Serie A,29,2610,29.0,29,0,,0,0,0,0,0,0,0,GK
23,Christian Abbiati,2000-2001,23,ITA,Milan,Serie A,21,1817,20.2,20,1,,0,0,0,0,0,0,0,GK
23,Christian Abbiati,2001-2002,24,ITA,Milan,Serie A,34,3060,34.0,34,0,,0,0,0,0,0,0,0,GK
23,Christian Abbiati,2002-2003,25,ITA,Milan,Serie A,3,270,3.0,3,0,,0,0,0,0,0,0,0,GK
23,Christian Abbiati,2003-2004,26,ITA,Milan,Serie A,2,180,2.0,2,0,,0,0,0,0,0,0,0,GK
23,Christian Abbiati,2004-2005,27,ITA,Milan,Serie A,3,263,2.9,2,1,,0,0,0,0,0,0,0,GK
23,Christian Abbiati,2005-2006,28,ITA,Juventus,Serie A,19,1612,17.9,18,1,,0,0,0,0,0,0,0,GK
23,Christian Abbiati,2006-2007,29,ITA,Torino,Serie A,36,3235,35.9,36,0,,0,0,0,0,0,0,0,GK
23,Christian Abbiati,2007-2008,30,ITA,Atlético Madrid,La Liga,21,1804,20.0,20,1,,0,0,0,0,0,0,0,GK
23,Christian Abbiati,2008-2009,31,ITA,Milan,Serie A,28,2441,27.1,28,0,,0,0,0,0,0,0,0,GK
23,Christian Abbiati,2009-2010,32,ITA,Milan,Serie A,9,724,8.0,8,1,,0,0,0,0,0,0,0,GK
23,Christian Abbiati,2010-2011,33,ITA,Milan,Serie A,35,3078,34.2,35,0,,0,0,0,0,0,0,0,GK
23,Christian Abbiati,2011-2012,34,ITA,Milan,Serie A,31,2689,29.9,31,0,,0,0,0,0,0,0,0,GK
23,Christian Abbiati,2012-2013,35,ITA,Milan,Serie A,28,2444,27.2,28,0,,0,0,0,0,0,0,0,GK
23,Christian Abbiati,2013-2014,36,ITA,Milan,Serie A,28,2390,26.6,28,0,,0,0,0,0,0,0,0,GK
23,Christian Abbiati,2014-2015,37,ITA,Milan,Serie A,11,906,10.1,10,1,27,0,0,0,0,0,0,0,GK
23,Christian Abbiati,2015-2016,38,ITA,Milan,Serie A,1,72,0.8,0,1,35,0,0,0,0,0,0,0,GK
24,Pato Abbondanzieri,2006-2007,33,ARG,Getafe,La Liga,36,3215,35.7,36,0,,0,0,0,0,0,0,0,GK
24,Pato Abbondanzieri,2007-2008,34,ARG,Getafe,La Liga,34,3046,33.8,34,0,,0,0,0,0,0,0,0,GK
24,Pato Abbondanzieri,2008-2009,35,ARG,Getafe,La Liga,13,1083,12.0,13,0,,0,0,0,0,0,0,0,GK
25,George Abbott,2022-2023,16,ENG,Tottenham,Premier League,1,1,0.0,0,1,1,0,0,0,0,0,0,0,MF
26,Diego Abbrandini,2019-2020,17,ITA,Brescia,Serie A,0,0,,0,0,3,,,,,,,,GK
27,Elvis Abbruscato,2006-2007,25,ITA,Torino,Serie A,29,1432,15.9,15,14,,3,0,3,3,0,0,0,FW
27,Elvis Abbruscato,2008-2009,27,ITA,Torino,Serie A,10,388,4.3,2,8,,1,0,1,1,0,0,0,FW
27,Elvis Abbruscato,2009-2010,28,ITA,Chievo,Serie A,15,815,9.1,9,6,,2,1,3,2,0,0,0,FW
27,Elvis Abbruscato,2012-2013,31,ITA,Pescara,Serie A,25,1148,12.8,11,14,,2,0,2,2,0,0,0,FW
28,Hosny Abd Rabo,2005-2006,20,EGY,Strasbourg,Ligue 1,22,1802,20.0,20,2,,0,0,0,0,0,0,0,MF
29,Basit Abdallah,2020-2021,20,GHA,Benevento,Serie A,0,0,,0,0,13,,,,,,,,MF
30,Kassim Abdallah,2012-2013,25,COM,Marseille,Ligue 1,13,869,9.7,11,2,,0,0,0,0,0,0,0,DF
30,Kassim Abdallah,2014-2015,27,COM,Evian,Ligue 1,30,2581,28.7,29,1,4,0,3,3,0,0,0,0,DF
31,Keyliane Abdallah,2023-2024,17,FRA,Marseille,Ligue 1,1,4,0.0,0,1,1,0,0,0,0,0,0,0,FW
